File,timeISO8601,timeInt64,DMA1,DMA2,DMA3,DMA4,DMA5,DMA6,DMA7,DMA8,DMA9,DMA10,DMA11,DMA12,DMA13,DMA14,DMA15,DMA16,DMA17,DMA18,DMA19,DMA20,DMA21,DMA22,DMA23,DMA24,DMA25,DMA26,DMA27,DMA28,DMA29,DMA30,DMA31,DMA32,DMA33,DMA34,DMA35,DMA36,DMA37,DMA38,DMA39,DMA40,DMA41,DMA42,DMA43,DMA44,DMA45,DMA46,DMA47,DMA48,DMA49,DMA50,DMA51,DMA52,DMA53,DMA54,DMA55,DMA56,DMA57,DMA58,DMA59,DMA60,DMA61,DMA62,DMA63,DMA64,DMA65,DMA66,DMA67,DMA68,DMA69,DMA70,DMA71,DMA72,DMA73,DMA74,DMA75,DMA76,DMA77,DMA78,DMA79,DMA80,DMA81,DMA82,DMA83,DMA84,DMA85,DMA86,DMA87,DMA88,DMA89,DMA90,DMA91,DMA92,DMA93,DMA94,DMA95,DMA96,DMA97,DMA98,DMA99,DMA100,DMA101,DMA102,DMA103,DMA104,DMA105,DMA106,DMA107,DMA108,DMA109,DMA110,DMA111,DMA112,DMA113,DMA114,DMA115,DMA116,DMA117,DMA118,DMA119,DMA120,DMA121,DMA122,DMA123,DMA124,DMA125,DMA126
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T19:35:00.0,63717392100000,0.78777915,1.9829026,2.875677,3.6679375,2.7747767,3.5676038,2.6008952,5.1230516,8.281839,7.7915325,6.9993625,8.647723,7.473696,9.868085,10.49324,9.048459,11.431905,8.712432,11.685929,8.58274,13.250912,12.683949,15.126879,14.323109,18.59144,19.013876,19.515469,19.716526,26.960093,27.624113,30.850815,30.780869,35.91838,42.12411,41.757618,42.00503,46.897884,50.79798,50.578342,55.25545,60.34213,60.108986,61.615627,58.57915,60.89071,62.323013,58.930397,58.637596,57.39799,55.243114,55.646038,52.316006,48.23513,44.050877,44.301685,40.61667,34.386433,31.45998,29.217726,26.59762,23.14967,20.945848,19.317741,16.559237,15.005632,14.048548,13.517664,12.480441,9.906997,11.279962,9.269469,7.4862747,7.3567667,7.809227,5.901778,6.703578,5.12354,4.688499,4.629467,3.7798703,5.325915,3.3137321,3.8190043,4.13607,2.741738,2.9038858,3.405988,2.9487162,2.666668,2.556525,3.101829,2.948475,2.54626,2.181712,1.685883,1.7590991,1.4834125,1.6949519,1.6747081,0.650656,1.0603156,0.9430212,0.79253346,0.5905617,0.32593676,0.22183937,0.33941126,0.2466319,0.45156384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T19:45:00.0,63717392700000,0.0,2.6479435,2.8801563,4.243838,6.0535145,5.3599916,2.1709175,6.7298865,8.015406,8.549434,8.413273,10.28635,7.9266047,10.201318,8.9517355,11.2075205,12.956714,8.565745,13.315652,11.271432,14.628518,11.714445,13.052214,15.038534,16.190113,16.349186,19.779896,19.978382,21.351843,26.295412,25.745657,32.41113,32.566795,37.56477,39.381073,42.655594,44.58044,46.834564,49.254066,49.89469,52.38661,58.054527,58.34872,57.21037,57.82619,58.563137,60.632114,60.846676,53.146652,55.621574,51.401733,47.41956,44.166092,41.66612,40.22698,36.414474,33.05445,29.868135,29.24612,25.207249,22.810545,20.48412,20.404121,16.12588,15.609368,14.366137,12.921536,12.079158,12.218883,9.426727,10.176724,7.121758,7.544806,7.836046,5.8491936,5.5959587,5.8916197,4.7092013,4.8736267,3.8516734,4.1363587,4.901367,4.5720687,4.126412,3.6940036,3.3721201,2.5171375,3.2871172,2.5270944,2.6749945,2.6635978,2.3129957,1.8960315,2.100197,1.7471018,2.3619578,1.4861287,1.2906717,0.8091271,1.303744,1.1685581,1.0443811,0.42212656,0.3240832,0.5442268,0.055565283,0.17002572,0.23004702,0.17616819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T19:50:00.0,63717393000000,2.361781,0.0,2.8738854,4.8876653,1.3866049,4.9028106,5.632365,5.22324,8.842761,4.326637,6.472216,8.339845,5.273414,8.907739,9.886689,10.413452,9.139823,10.292525,9.637819,11.178029,10.419232,10.739117,10.160037,8.801532,14.1877365,14.350296,17.375366,16.592514,21.13888,23.72256,26.763943,30.299932,31.62763,33.92877,39.99595,42.775135,42.527813,45.089787,46.215576,54.31052,53.921543,59.22599,58.567036,57.971706,60.987976,57.62661,60.78872,58.633232,58.42648,55.607723,54.784138,51.973057,45.78882,46.065613,42.90526,37.57053,34.37502,32.278652,31.866829,28.739492,28.519207,25.776278,23.685598,23.451313,22.185589,20.426764,19.601831,18.270815,16.05768,16.084002,12.958539,11.5527,11.770296,11.2595415,10.871153,9.927649,10.162101,9.315564,8.61612,6.344322,7.0135,5.959925,6.8557935,6.2707257,4.6208954,4.9099092,4.416635,3.537433,3.4539778,3.103515,2.5803974,3.2817793,3.0554779,2.1979115,2.3008115,2.1688366,2.0574741,1.4042789,1.1327966,0.9008471,1.1220905,1.3978968,0.58114105,0.8607899,0.4869932,0.6654556,0.16969782,0.17221092,0.17583999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T19:55:00.0,63717393300000,0.0,1.984319,1.4388291,2.4468782,1.8510096,3.5697367,4.3372912,6.7226186,5.2453227,6.063035,4.201637,9.733178,8.356633,10.400721,12.382957,8.046339,9.629029,13.235074,11.679772,11.197021,11.040126,10.733276,13.148623,13.182716,13.863115,15.262305,15.268908,18.570946,20.248411,23.620155,23.057106,27.311474,30.931248,38.64673,38.109783,41.898735,45.25905,48.747444,51.203007,56.82751,54.514126,57.33998,59.494987,61.862125,60.886883,59.274704,60.218517,61.551727,54.937424,55.05126,52.264523,51.99255,49.26526,48.612675,44.100437,40.236275,37.217663,35.300842,35.466824,29.686853,30.711742,27.719791,24.725382,24.186428,23.118954,22.2498,19.721865,19.660467,16.649221,17.67615,14.734985,12.623713,12.189604,12.784743,10.567599,10.692501,8.726267,9.160144,7.2581925,7.0928245,7.0529366,4.6245975,5.255891,5.419888,5.14894,5.413728,3.8232484,3.794758,3.3350344,3.3814766,3.6620028,2.8289847,2.9509654,1.8119838,2.7129037,1.859586,1.5792898,1.2298063,1.3107634,1.8020682,0.76521915,0.8803305,1.0568523,0.8591025,0.35042533,0.5851616,0.39602926,0.3444687,0.41036624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T20:05:00.0,63717393900000,0.78723145,0.6605278,4.3108196,0.61096233,1.8488017,5.348523,2.1662903,5.5963755,5.673822,6.25225,5.876944,7.563613,6.9342647,8.36514,8.933398,9.968345,8.81581,11.361154,11.271849,8.270614,12.015948,9.87727,11.258142,13.694069,11.722594,14.009571,12.910572,16.241924,19.163198,18.325602,20.557682,22.248138,28.075863,31.396385,33.37411,37.8238,39.98064,45.962288,51.484306,54.380344,58.812744,61.99019,66.37922,66.11709,68.151306,69.746025,70.72785,72.316956,67.0047,66.18925,67.800224,66.38101,63.49884,65.2075,64.952126,61.470615,58.78774,57.199505,58.220757,55.760193,56.00878,53.23858,51.64753,49.309017,50.397774,46.27462,42.538616,39.303574,35.722782,32.494358,26.87161,27.385805,23.068104,22.850962,20.678354,17.882866,15.601758,15.649672,11.591808,12.1476965,10.838177,9.268535,9.985732,7.959752,8.533219,6.6503243,5.64463,5.6964316,4.4690957,4.393926,3.877084,4.1175084,3.0900078,3.4502947,2.2314823,2.4254818,1.6707962,1.9193696,2.06859,1.7516497,1.3261238,0.9431934,1.14802,0.3267861,0.3240326,0.55454373,0.50907785,0.28700775,0.2344481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T20:10:00.0,63717394200000,2.368699,2.6498458,2.161603,4.2887845,1.8539441,1.7877355,6.0820284,4.1149683,4.2688127,3.4703262,6.1726794,5.687165,6.1678495,6.1659126,4.790052,6.363753,7.2691936,7.0729156,7.3559966,7.57763,9.16833,9.658509,9.262986,8.539563,11.092012,11.247775,13.151514,13.281319,16.30811,18.595844,19.61491,21.932884,25.410236,32.11212,32.99874,39.834846,41.08112,49.673607,44.529545,52.79657,52.95162,61.38595,62.964592,64.30804,65.823105,63.172573,67.73082,73.46737,72.179756,71.56892,70.215324,67.55798,67.63775,61.648785,62.510303,58.605186,60.1061,59.881336,58.485706,53.332706,53.39172,50.74558,52.042747,47.091827,48.075417,45.25818,43.08169,37.69502,37.997288,30.46479,31.897688,27.009872,24.531527,21.582417,20.229082,18.87132,16.762838,15.339945,13.184656,11.39268,10.041877,10.084658,8.350733,7.4081087,5.6071754,6.5617466,5.7640767,5.6127276,4.581351,4.114885,3.4069805,4.0986814,2.8449378,3.5344234,3.0381155,2.2866082,2.2343054,2.3538167,2.195709,1.4912626,1.332303,1.1098417,1.2601106,0.914473,0.8164417,0.7223799,0.17004135,0.30473375,0.15867953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T20:15:00.0,63717394500000,1.58141,0.6633745,2.1644285,4.2941427,1.3921174,2.684648,2.1745162,5.471555,3.0860956,5.9450154,3.7806606,6.505275,3.0864835,6.1708174,6.4611955,6.8631945,6.616913,6.3099375,8.035814,8.414568,8.774973,7.695541,9.742965,9.522355,10.080502,10.830733,12.846981,13.789895,19.521011,21.854235,19.920183,26.43613,31.401815,32.59562,34.908085,33.352745,36.42815,43.97836,45.499157,49.90841,57.40208,61.189648,62.743355,64.215324,66.529526,67.49688,72.65607,76.11011,72.10325,79.00804,74.26849,71.09875,73.187805,69.26689,69.88319,64.933,63.984222,66.138954,62.843338,62.626488,60.760674,58.17285,58.088173,54.815506,54.406906,53.484455,51.525616,45.460407,43.667824,39.471954,38.325024,33.698242,29.01779,29.129375,25.329798,22.891357,19.337532,17.88801,15.910032,15.226929,12.669301,11.897607,9.564397,10.061136,9.206666,6.98923,6.1100707,6.2422323,5.8342924,5.0307693,5.044803,5.6437984,3.1384594,3.5704226,2.6181161,3.412221,2.011315,2.2737043,1.7276952,1.466256,1.5217159,1.452935,0.9454826,0.76098543,0.6532938,0.50021255,0.39684123,0.5177582,0.29371262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T20:20:00.0,63717394800000,1.5743331,0.6604306,0.71829474,4.2753224,2.3101013,4.9005847,3.4642506,2.6100945,6.5459647,4.90013,5.2273803,6.0210304,6.147101,5.7401443,7.2499537,7.7423134,8.919496,8.539792,8.606764,8.56913,8.755575,9.35304,9.667932,9.262176,10.225716,9.159063,10.454306,14.308687,14.154592,16.34383,18.913282,22.159967,26.892242,26.919928,31.750376,34.916214,42.741417,41.817165,46.51762,53.762085,54.701523,53.921413,58.86543,64.06307,69.616356,65.56127,70.635666,73.457695,65.67022,65.585335,68.409775,63.045525,64.375984,59.854393,59.893383,52.14069,49.54979,48.93073,46.1711,44.43879,42.442528,38.229404,40.46624,36.735374,37.791035,35.50309,34.94308,31.32908,29.407171,29.210958,25.562002,22.74698,22.593355,20.993069,17.686153,14.021965,14.511045,13.747563,10.561615,11.179187,9.290711,8.173283,7.869596,5.356009,7.377133,5.5110884,5.6162357,5.3673086,5.0388813,3.415991,3.3989422,3.448268,2.4313734,2.905657,2.0935128,1.8166633,2.340735,1.8854218,1.3276448,1.3990467,1.0184197,0.8787186,0.8966624,0.6967406,0.564751,0.6021265,0.20949905,0.22923417,0.11702869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T20:30:00.0,63717395400000,0.0,0.0,1.4352285,1.830624,2.76972,4.006238,4.3269424,4.843715,4.9059224,6.624996,7.780792,3.549349,3.7299519,8.259399,5.393576,6.6452003,6.7255807,6.317268,7.2699676,6.274051,7.7901964,7.921067,8.964507,11.597492,9.888441,12.291471,12.249091,16.066122,19.962425,22.676464,25.974092,25.518183,30.541246,35.84839,39.32355,43.303596,43.45821,50.343132,45.203304,53.426193,55.07696,55.932453,57.303688,56.08828,57.179783,53.16129,54.433884,58.259457,55.800667,48.974518,47.520412,40.40104,38.167156,35.467392,31.744907,28.994835,28.044472,27.284485,24.565876,21.524914,19.499193,19.646801,16.843641,18.049833,15.609118,15.159401,13.602543,14.497591,11.508594,10.98553,8.914772,8.878869,7.54518,7.020674,7.480291,6.5042505,5.6788745,5.9688735,5.913639,4.945461,4.9409494,4.0317264,3.7764947,4.453177,4.133317,3.285515,3.0108016,2.2381973,3.0709438,2.7458384,3.0673556,1.9116381,2.4916058,1.8791302,1.9975042,1.8100464,1.5843005,1.1518967,0.7866548,1.1305372,0.9353302,0.87859344,0.31643036,0.2679471,0.16266403,0.2767798,0.28232482,0.17189828,0.17552741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T20:35:00.0,63717395700000,2.368584,1.3247355,0.7203793,1.2250032,2.3165824,5.360857,4.3421335,3.3649113,4.266178,6.647047,4.7662926,5.1415477,5.722558,7.4351964,4.369607,8.134517,7.0556607,6.2323904,6.282092,6.367936,8.725478,9.551006,8.043216,7.9381714,10.941872,13.490506,15.113717,15.150754,19.242496,23.974243,22.567516,26.28368,35.99456,38.92157,41.336014,39.67404,49.86797,50.40924,50.124874,56.091606,55.51756,56.694454,60.55396,58.05726,59.799862,56.720238,59.23713,54.915962,49.767956,48.7818,48.261673,43.465614,40.743614,38.284817,32.58091,31.415611,27.001894,25.220299,22.393682,22.705984,21.758524,17.145071,19.745018,15.882886,14.084353,14.797077,13.145442,11.119951,10.863565,10.024956,8.1258335,8.249464,8.684025,6.0599546,5.7334337,6.1734715,5.117461,5.4874873,4.583632,4.760584,3.795638,3.6997063,3.116596,3.101398,2.9301069,3.2197316,3.2316673,2.278266,2.5548522,2.6434214,2.0060635,1.7482952,2.0935094,1.7865965,1.4876027,1.1161959,1.5796645,1.7654095,1.3578317,1.1515683,0.6633272,0.93231714,0.36996806,0.4296528,0.489069,0.1664303,0.11317352,0.22970311,0.1759025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T20:40:00.0,63717396000000,0.0,0.66066664,1.4371064,2.4438827,4.15953,4.9020844,7.291031,4.911301,4.256025,6.6312604,3.9160435,8.324501,6.6242876,7.627226,7.8729,6.7908096,9.506012,8.865717,8.460781,8.495791,11.153294,7.637348,9.557708,8.805462,11.879885,11.916309,16.042694,17.262596,21.45487,22.383234,23.518188,28.705402,32.841892,36.34869,40.914185,44.874397,46.183643,46.15154,49.45992,54.94839,56.064198,57.303665,55.91841,54.16544,57.879013,53.507305,56.540653,48.79012,46.862114,44.902645,41.633415,37.035595,34.055214,30.980656,30.564943,26.084326,24.183762,20.707558,20.504324,20.050287,17.465527,15.373623,14.674479,13.880131,13.189356,10.560896,10.565168,9.382303,9.2393265,8.765683,8.194621,7.7291985,5.9900804,5.698116,5.534893,4.8913145,5.178188,5.5924325,3.968034,4.010507,3.6664944,2.9637797,3.052613,3.449518,2.9745898,2.5847526,2.3391278,2.410003,2.323308,1.8496206,1.4793351,1.4806612,1.9089998,1.7078676,1.575047,1.1768571,1.2898628,1.1119812,0.44257432,0.6495958,0.7638616,0.6720083,0.52749366,0.37518844,0.37962744,0.44294453,0.11295492,0.22924982,0.117044315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T20:45:00.0,63717396300000,0.7875341,3.3039026,5.031078,6.1116705,5.085875,4.0126367,5.200696,5.597941,5.2415633,4.6163144,7.838002,6.754869,7.134574,8.599341,11.013382,9.476979,9.954272,9.346503,12.560826,10.553328,8.708499,10.383055,9.567135,10.927255,13.712599,18.116594,16.983463,18.563765,24.56257,23.41045,26.71827,28.473904,32.28564,37.18328,38.09652,42.309013,47.822056,50.751648,49.456787,54.00931,55.107174,52.663647,54.857487,57.285385,54.111095,50.38947,52.758644,48.77553,44.166462,39.904263,36.12522,32.744507,30.819979,24.925472,26.306072,22.513296,18.520388,18.30536,16.853302,14.48012,12.852615,11.808893,11.550117,11.003094,10.912948,8.442712,9.932455,8.354556,6.1942773,7.5018754,5.6926694,5.7837644,5.53133,5.8613744,5.133698,4.560614,4.780779,4.76507,3.3438857,3.7631624,3.4474707,3.1895313,3.5115116,2.2294858,2.7309415,1.9859216,2.3553643,2.3821692,3.0855138,1.7813113,1.9610285,1.8398944,1.8059094,1.5650288,1.2796152,1.8860842,1.1484197,1.3075129,1.2806545,0.850865,0.7141171,0.46600208,0.47550753,0.64424485,0.32593676,0.22183937,0.16969782,0.11481248,0.1758556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T20:55:00.0,63717396900000,2.369434,1.3251938,2.7385783,1.9604045,3.920953,2.4755163,4.7776837,5.983584,4.5955486,4.33607,6.169604,5.6839767,7.04461,6.1496696,7.712154,7.150446,8.107845,7.7378373,7.0353217,9.300906,9.394442,8.387057,8.064309,8.793382,11.406029,13.467061,15.855167,14.439265,21.27943,24.826471,25.74252,29.099995,34.45306,35.34623,37.86837,38.141884,45.242752,48.6483,48.14379,52.364216,51.157284,52.84591,56.972942,48.445614,52.303974,51.444897,52.558167,50.835644,45.669518,41.609375,38.308403,30.942465,33.59284,27.25834,24.192516,21.135042,19.372253,17.967777,17.225449,15.816474,15.003305,13.979352,13.647756,12.1734495,12.691732,10.673668,10.933718,9.31552,8.783329,7.7372274,6.854274,6.0011563,5.3570766,5.0818553,4.5216336,4.53886,5.377556,3.5933971,3.2485833,3.614428,3.1227212,2.7815163,2.938536,3.3930376,3.4152787,2.8256407,2.7720487,3.4090288,2.836652,2.4321573,2.4706056,2.0767565,2.341673,1.8185263,1.59847,1.2736055,0.90953827,1.3080283,0.93623054,0.851208,0.714398,0.36259213,0.63427126,0.3222396,0.32606164,0.16644591,0.05658676,0.11485938,0.23455751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T21:00:00.0,63717397200000,0.0,1.3199863,2.8713872,3.0519996,4.155812,1.7810585,3.895273,5.5903053,3.598578,5.3169026,5.4635077,5.9356627,3.2917922,3.389117,4.3863583,4.9516754,7.3114834,6.2819257,9.333149,6.0516734,7.206128,8.709211,9.085366,8.628089,10.491666,13.128435,16.824234,15.669562,21.608423,25.213028,24.327402,28.187328,32.084915,38.78328,39.7523,42.083874,44.844727,53.463287,51.538475,52.236893,56.420906,52.986595,58.695557,56.52659,53.04693,52.785023,50.63104,53.175068,47.243465,41.214806,39.366497,34.01429,29.500803,28.892643,24.504164,21.218449,20.456825,16.752098,17.6771,14.510516,13.393751,14.486098,12.724755,11.150265,10.251738,9.715839,9.659001,8.484419,6.9299064,6.874021,7.25009,6.497132,5.385226,5.199118,5.0932703,4.273031,4.3903713,3.6326492,4.299275,3.242772,3.9164455,3.0507872,2.908651,2.1232848,2.8032048,3.073918,2.4915452,3.2886508,1.8975542,2.046678,2.2272356,1.9460697,1.9601544,1.7126415,1.6548351,1.2708367,1.7673291,0.77342504,0.8850237,0.54956925,0.61100817,0.1599975,0.9442915,0.6430887,0.37958062,0.166071,0.28234047,0.17191392,0.11702869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T21:05:00.0,63717397500000,0.7922184,1.9939283,1.4457202,1.8438866,1.859727,2.6897948,2.178679,4.502336,6.586547,4.3503537,4.4992647,5.9771433,6.0493436,6.526586,6.682342,6.679432,5.7432365,9.167562,5.202134,7.5263786,6.750429,9.4674635,8.275344,10.331613,10.757506,12.190802,14.4810505,17.032274,21.364527,24.335691,27.224457,31.765453,32.917522,37.290726,44.337124,42.518917,46.980915,46.724266,53.98883,51.664974,57.278336,53.620506,56.29131,54.81847,52.742706,51.45513,50.812077,46.34088,41.521984,39.94504,36.367844,32.568222,26.531164,22.003712,23.568756,18.88418,17.813938,17.561592,15.440867,15.397486,14.364833,13.643374,13.344375,11.182621,10.719311,10.3068285,10.140602,9.409567,8.28589,7.4749227,7.3016343,5.9460135,5.6614513,5.758506,4.682844,4.586673,4.008543,3.9872243,3.3002903,3.2048988,2.6453001,3.2364874,3.39809,2.3974006,2.8260322,2.4200747,2.701203,2.053797,2.0639746,2.3025482,1.9563239,1.6967026,1.8082219,1.7293108,1.8112016,1.6097296,0.8167987,1.7991073,0.7912929,0.75383174,0.56337017,0.8318179,0.42441475,0.5390502,0.3272634,0.2227454,0.22719023,0.0,0.05885818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T21:10:00.0,63717397800000,0.7857469,1.9776814,3.5849445,3.6579032,2.767156,2.223464,3.0256822,4.83846,2.6135943,7.7683215,4.187062,5.118948,3.94451,6.7683616,6.008139,6.8110685,8.23976,7.8131537,6.8647842,8.173417,8.395296,10.260629,10.210577,12.661486,13.837135,14.448294,16.909746,20.063005,20.864067,24.165258,29.639744,27.206152,34.801525,35.56607,39.795963,44.123394,45.602566,46.033283,51.78229,53.991642,54.3291,53.56573,58.61342,56.028522,54.302563,51.666405,53.84795,47.744473,45.564915,42.181866,36.492332,31.935253,33.695915,27.973162,26.170471,21.77221,19.309153,20.24855,17.2575,16.20319,15.832411,13.621995,13.230479,11.236308,12.2893715,11.087455,11.0099325,8.801858,7.8046603,7.974752,7.914728,6.2815547,6.408686,5.3504524,4.728388,4.7947807,4.0080895,3.057007,3.753674,3.1820502,3.4894361,3.4249055,3.7884486,3.048391,2.5653846,2.3946033,2.650112,2.6162915,2.4880958,2.2939274,2.2181692,2.0967987,2.0711508,1.7546197,1.8355951,1.5035176,1.4749519,1.2578331,0.78529614,0.94760203,0.8132472,0.67072505,0.47383055,0.6419638,0.54130816,0.22104266,0.2569045,0.15539154,0.21763147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T21:20:00.0,63717398400000,0.0,2.6545672,1.4435151,0.61367476,2.3210268,3.1331584,3.9154062,4.120543,3.9455588,3.602421,6.6178675,7.5914936,8.1870575,5.7198443,4.6049643,7.0056143,9.870647,8.091572,8.304833,9.830028,10.0722,9.564215,8.384926,10.596824,11.651317,13.817982,18.999727,17.21091,19.663769,24.469116,27.481167,29.981457,34.525192,38.317436,42.01261,43.85265,47.371964,52.785297,49.4463,53.42834,54.41446,54.440464,52.202377,55.832954,52.760082,52.814423,52.265026,54.23352,48.39617,43.069767,40.082527,36.96424,37.894245,31.388893,28.621845,27.989653,22.99729,22.606073,21.798098,20.792656,19.710575,19.274067,19.3192,18.40336,19.444736,19.679333,17.401064,15.633982,16.739637,15.119238,12.787277,12.9781475,11.702299,9.823689,9.9341955,7.5346646,7.2387705,6.2884097,6.251175,5.712027,4.6172147,4.163316,4.419352,3.8224204,3.4789796,2.5760484,2.8747296,3.1238544,3.2187128,2.778976,2.5762382,2.2548003,2.0697446,2.1603782,1.6945256,1.7958275,1.490156,1.112856,0.88861555,0.9029518,0.6646067,0.46705058,0.7413466,0.75331414,0.16333516,0.4446785,0.22678424,0.2876799,0.23499511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T21:25:00.0,63717398700000,0.0,0.6621664,4.3209667,3.673978,3.705552,2.2331238,3.0387504,4.1116614,2.280788,5.79273,6.6364803,8.204561,7.261947,6.3840723,10.806202,10.351352,7.4211216,9.461763,8.174057,8.230998,9.728612,11.899281,10.464871,10.8496475,12.460867,17.905933,18.2979,18.468958,18.879797,22.329323,28.467522,30.839355,32.30756,37.0735,38.493237,41.4022,41.11057,49.45789,45.427406,51.811832,52.282413,55.05954,60.972878,53.50205,57.53867,56.922867,54.197124,55.839405,52.741146,45.564777,47.808487,39.17537,38.254642,35.393467,31.13194,28.192024,22.967367,25.845963,21.589653,21.438347,21.190136,18.811197,18.46044,16.58988,18.1574,17.60637,16.285257,16.163275,15.198624,14.189198,12.399067,11.382928,10.054372,10.219427,8.756002,8.081033,8.671479,6.3211064,5.234605,4.613704,5.8831925,4.5784698,3.9476883,4.3074894,3.9405425,3.8499825,3.10464,2.5868778,2.4860387,2.705848,2.4598727,1.9461008,2.534073,2.1254435,2.2326252,1.589723,1.4804934,1.0290879,1.2690514,0.70093423,0.71433556,0.6215239,0.52851236,0.322224,0.27169982,0.5547624,0.2829338,0.28711718,0.117263116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T21:30:00.0,63717399000000,0.7945389,0.6664989,1.449562,1.232375,1.8642141,3.1453528,6.5505314,6.767697,7.861737,4.4098845,7.753583,10.121543,8.029568,9.145242,10.28462,10.591722,10.284093,9.867966,11.9042845,11.937322,13.076972,14.049403,11.538752,16.84138,15.879648,17.411572,19.262863,19.422916,22.017025,25.801767,27.180445,31.297918,34.976135,36.219925,43.862762,43.194626,43.757133,48.91632,51.38477,55.671215,53.810455,57.55595,59.12236,61.10498,58.562992,55.757183,56.33163,53.69652,48.390366,50.488476,45.91827,40.705666,35.347572,32.94307,32.1059,29.81977,26.075409,23.51559,21.957417,20.923826,20.535095,19.74862,19.488388,18.062834,18.744234,18.644686,16.754492,16.072447,16.009712,17.24078,14.121041,11.906948,12.180662,10.635779,10.963663,8.335201,7.7890573,6.8229446,6.4090204,6.627234,5.1796913,4.8537703,4.212453,4.068296,3.7189405,3.4350858,2.3453546,3.3395617,2.3815863,2.714625,2.559274,2.312622,1.7991128,1.7405801,2.4395328,1.4683065,1.9158592,1.1743618,1.2369437,1.3574522,0.8710275,0.72814196,0.5307222,0.37750077,0.21825886,0.38995674,0.22728391,0.24620986,0.2785214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
